,0,1,2,3
967,0.0025865363,0.0027319998,0.9921044,0.0025770864
968,0.9916289,0.0030595933,0.0026879767,0.002623526
969,0.0025270851,0.9923753,0.0025797084,0.0025178522
970,0.0025865363,0.0027319998,0.9921044,0.0025770864
971,0.0025270851,0.9923753,0.0025797084,0.0025178522
972,0.0027042085,0.0028562897,0.0033188646,0.99112064
973,0.0025270851,0.9923753,0.0025797084,0.0025178522
974,0.0025270851,0.9923753,0.0025797084,0.0025178522
975,0.0027042085,0.0028562897,0.0033188646,0.99112064
976,0.0025270851,0.9923753,0.0025797084,0.0025178522
977,0.0025270851,0.9923753,0.0025797084,0.0025178522
978,0.0025270851,0.9923753,0.0025797084,0.0025178522
979,0.9916289,0.0030595933,0.0026879767,0.002623526
980,0.9916289,0.0030595933,0.0026879767,0.002623526
981,0.0025270851,0.9923753,0.0025797084,0.0025178522
982,0.0025270851,0.9923753,0.0025797084,0.0025178522
983,0.0025270851,0.9923753,0.0025797084,0.0025178522
984,0.9916289,0.0030595933,0.0026879767,0.002623526
985,0.0027042085,0.0028562897,0.0033188646,0.99112064
986,0.9916289,0.0030595933,0.0026879767,0.002623526
987,0.0025270851,0.9923753,0.0025797084,0.0025178522
988,0.0025865363,0.0027319998,0.9921044,0.0025770864
989,0.0025865363,0.0027319998,0.9921044,0.0025770864
990,0.9916289,0.0030595933,0.0026879767,0.002623526
991,0.0025270851,0.9923753,0.0025797084,0.0025178522
992,0.0025865363,0.0027319998,0.9921044,0.0025770864
993,0.0025270851,0.9923753,0.0025797084,0.0025178522
994,0.0025865363,0.0027319998,0.9921044,0.0025770864
995,0.0025270851,0.9923753,0.0025797084,0.0025178522
996,0.0025270851,0.9923753,0.0025797084,0.0025178522
997,0.0025270851,0.9923753,0.0025797084,0.0025178522
998,0.0025865363,0.0027319998,0.9921044,0.0025770864
999,0.0025865363,0.0027319998,0.9921044,0.0025770864
1000,0.0027042085,0.0028562897,0.0033188646,0.99112064
1001,0.9916289,0.0030595933,0.0026879767,0.002623526
1002,0.0027042085,0.0028562897,0.0033188646,0.99112064
1003,0.0025270851,0.9923753,0.0025797084,0.0025178522
1004,0.0025270851,0.9923753,0.0025797084,0.0025178522
1005,0.9916289,0.0030595933,0.0026879767,0.002623526
1006,0.0025865363,0.0027319998,0.9921044,0.0025770864
1007,0.9916289,0.0030595933,0.0026879767,0.002623526
1008,0.0025865363,0.0027319998,0.9921044,0.0025770864
1009,0.0027042085,0.0028562897,0.0033188646,0.99112064
1010,0.0025270851,0.9923753,0.0025797084,0.0025178522
1011,0.9916289,0.0030595933,0.0026879767,0.002623526
1012,0.0027042085,0.0028562897,0.0033188646,0.99112064
1013,0.0025865363,0.0027319998,0.9921044,0.0025770864
1014,0.0025865363,0.0027319998,0.9921044,0.0025770864
1015,0.0025270851,0.9923753,0.0025797084,0.0025178522
1016,0.9916289,0.0030595933,0.0026879767,0.002623526
1017,0.0025865363,0.0027319998,0.9921044,0.0025770864
1018,0.0025270851,0.9923753,0.0025797084,0.0025178522
1019,0.9916289,0.0030595933,0.0026879767,0.002623526
1020,0.0025865363,0.0027319998,0.9921044,0.0025770864
1021,0.0025270851,0.9923753,0.0025797084,0.0025178522
1022,0.0025270851,0.9923753,0.0025797084,0.0025178522
1023,0.9916289,0.0030595933,0.0026879767,0.002623526
1024,0.0025865363,0.0027319998,0.9921044,0.0025770864
1025,0.9916289,0.0030595933,0.0026879767,0.002623526
1026,0.0025865363,0.0027319998,0.9921044,0.0025770864
1027,0.0025270851,0.9923753,0.0025797084,0.0025178522
1028,0.0025270851,0.9923753,0.0025797084,0.0025178522
1029,0.0025865363,0.0027319998,0.9921044,0.0025770864
1030,0.0025270851,0.9923753,0.0025797084,0.0025178522
1031,0.0025270851,0.9923753,0.0025797084,0.0025178522
1032,0.0025270851,0.9923753,0.0025797084,0.0025178522
1033,0.0027042085,0.0028562897,0.0033188646,0.99112064
1034,0.0025270851,0.9923753,0.0025797084,0.0025178522
1035,0.9916289,0.0030595933,0.0026879767,0.002623526
1036,0.0025865363,0.0027319998,0.9921044,0.0025770864
1037,0.0025270851,0.9923753,0.0025797084,0.0025178522
1038,0.0025865363,0.0027319998,0.9921044,0.0025770864
1039,0.0025865363,0.0027319998,0.9921044,0.0025770864
1040,0.0025270851,0.9923753,0.0025797084,0.0025178522
1041,0.9916289,0.0030595933,0.0026879767,0.002623526
1042,0.0025865363,0.0027319998,0.9921044,0.0025770864
1043,0.0027042085,0.0028562897,0.0033188646,0.99112064
1044,0.9916289,0.0030595933,0.0026879767,0.002623526
1045,0.9916289,0.0030595933,0.0026879767,0.002623526
1046,0.0027042085,0.0028562897,0.0033188646,0.99112064
1047,0.0025865363,0.0027319998,0.9921044,0.0025770864
1048,0.0025270851,0.9923753,0.0025797084,0.0025178522
1049,0.0025865363,0.0027319998,0.9921044,0.0025770864
1050,0.0025270851,0.9923753,0.0025797084,0.0025178522
1051,0.0027042085,0.0028562897,0.0033188646,0.99112064
1052,0.0025270851,0.9923753,0.0025797084,0.0025178522
1053,0.0027042085,0.0028562897,0.0033188646,0.99112064
1054,0.0027042085,0.0028562897,0.0033188646,0.99112064
1055,0.0025865363,0.0027319998,0.9921044,0.0025770864
1056,0.0025865363,0.0027319998,0.9921044,0.0025770864
1057,0.0025270851,0.9923753,0.0025797084,0.0025178522
1058,0.0025865363,0.0027319998,0.9921044,0.0025770864
1059,0.9916289,0.0030595933,0.0026879767,0.002623526
1060,0.9916289,0.0030595933,0.0026879767,0.002623526
1061,0.0025865363,0.0027319998,0.9921044,0.0025770864
1062,0.9916289,0.0030595933,0.0026879767,0.002623526
1063,0.0027042085,0.0028562897,0.0033188646,0.99112064
1064,0.0025865363,0.0027319998,0.9921044,0.0025770864
1065,0.0025270851,0.9923753,0.0025797084,0.0025178522
1066,0.0025270851,0.9923753,0.0025797084,0.0025178522
1067,0.0025270851,0.9923753,0.0025797084,0.0025178522
1068,0.0027042085,0.0028562897,0.0033188646,0.99112064
1069,0.0025270851,0.9923753,0.0025797084,0.0025178522
1070,0.9916289,0.0030595933,0.0026879767,0.002623526
1071,0.0025865363,0.0027319998,0.9921044,0.0025770864
1072,0.0025270851,0.9923753,0.0025797084,0.0025178522
1073,0.0025270851,0.9923753,0.0025797084,0.0025178522
1074,0.0027042085,0.0028562897,0.0033188646,0.99112064
1075,0.0025270851,0.9923753,0.0025797084,0.0025178522
1076,0.9916289,0.0030595933,0.0026879767,0.002623526
1077,0.0025270851,0.9923753,0.0025797084,0.0025178522
1078,0.9916289,0.0030595933,0.0026879767,0.002623526
1079,0.0027042085,0.0028562897,0.0033188646,0.99112064
1080,0.9916289,0.0030595933,0.0026879767,0.002623526
1081,0.0025270851,0.9923753,0.0025797084,0.0025178522
1082,0.9916289,0.0030595933,0.0026879767,0.002623526
1083,0.0025270851,0.9923753,0.0025797084,0.0025178522
1084,0.0025865363,0.0027319998,0.9921044,0.0025770864
1085,0.9916289,0.0030595933,0.0026879767,0.002623526
1086,0.0025270851,0.9923753,0.0025797084,0.0025178522
1087,0.0025865363,0.0027319998,0.9921044,0.0025770864
1088,0.0025865363,0.0027319998,0.9921044,0.0025770864
1089,0.0025865363,0.0027319998,0.9921044,0.0025770864
1090,0.9916289,0.0030595933,0.0026879767,0.002623526
1091,0.9916289,0.0030595933,0.0026879767,0.002623526
1092,0.0025270851,0.9923753,0.0025797084,0.0025178522
1093,0.0025270851,0.9923753,0.0025797084,0.0025178522
1094,0.9916289,0.0030595933,0.0026879767,0.002623526
1095,0.0025270851,0.9923753,0.0025797084,0.0025178522
1096,0.0025270851,0.9923753,0.0025797084,0.0025178522
1097,0.0025270851,0.9923753,0.0025797084,0.0025178522
1098,0.9916289,0.0030595933,0.0026879767,0.002623526
1099,0.0025865363,0.0027319998,0.9921044,0.0025770864
1100,0.0025270851,0.9923753,0.0025797084,0.0025178522
1101,0.0025270851,0.9923753,0.0025797084,0.0025178522
1102,0.0027042085,0.0028562897,0.0033188646,0.99112064
1103,0.0025270851,0.9923753,0.0025797084,0.0025178522
1104,0.0025865363,0.0027319998,0.9921044,0.0025770864
1105,0.0025270851,0.9923753,0.0025797084,0.0025178522
1106,0.9916289,0.0030595933,0.0026879767,0.002623526
1107,0.0025270851,0.9923753,0.0025797084,0.0025178522
1108,0.0027042085,0.0028562897,0.0033188646,0.99112064
1109,0.0025270851,0.9923753,0.0025797084,0.0025178522
1110,0.0025270851,0.9923753,0.0025797084,0.0025178522
1111,0.0025865363,0.0027319998,0.9921044,0.0025770864
1112,0.0027042085,0.0028562897,0.0033188646,0.99112064
1113,0.0025865363,0.0027319998,0.9921044,0.0025770864
1114,0.0025865363,0.0027319998,0.9921044,0.0025770864
1115,0.0025865363,0.0027319998,0.9921044,0.0025770864
1116,0.0025865363,0.0027319998,0.9921044,0.0025770864
1117,0.0025865363,0.0027319998,0.9921044,0.0025770864
1118,0.0025865363,0.0027319998,0.9921044,0.0025770864
1119,0.0027042085,0.0028562897,0.0033188646,0.99112064
1120,0.0025270851,0.9923753,0.0025797084,0.0025178522
1121,0.0025270851,0.9923753,0.0025797084,0.0025178522
1122,0.9916289,0.0030595933,0.0026879767,0.002623526
1123,0.0027042085,0.0028562897,0.0033188646,0.99112064
1124,0.0027042085,0.0028562897,0.0033188646,0.99112064
1125,0.0025270851,0.9923753,0.0025797084,0.0025178522
1126,0.9916289,0.0030595933,0.0026879767,0.002623526
1127,0.0025270851,0.9923753,0.0025797084,0.0025178522
1128,0.0027042085,0.0028562897,0.0033188646,0.99112064
1129,0.0025270851,0.9923753,0.0025797084,0.0025178522
1130,0.0027042085,0.0028562897,0.0033188646,0.99112064
1131,0.0025270851,0.9923753,0.0025797084,0.0025178522
1132,0.0025270851,0.9923753,0.0025797084,0.0025178522
1133,0.0025865363,0.0027319998,0.9921044,0.0025770864
1134,0.9916289,0.0030595933,0.0026879767,0.002623526
1135,0.9916289,0.0030595933,0.0026879767,0.002623526
1136,0.0025270851,0.9923753,0.0025797084,0.0025178522
1137,0.0025270851,0.9923753,0.0025797084,0.0025178522
1138,0.0025270851,0.9923753,0.0025797084,0.0025178522
1139,0.0025270851,0.9923753,0.0025797084,0.0025178522
1140,0.0025270851,0.9923753,0.0025797084,0.0025178522
1141,0.9916289,0.0030595933,0.0026879767,0.002623526
1142,0.0027042085,0.0028562897,0.0033188646,0.99112064
1143,0.0025270851,0.9923753,0.0025797084,0.0025178522
1144,0.0025270851,0.9923753,0.0025797084,0.0025178522
1145,0.0025270851,0.9923753,0.0025797084,0.0025178522
1146,0.0025270851,0.9923753,0.0025797084,0.0025178522
1147,0.0025270851,0.9923753,0.0025797084,0.0025178522
1148,0.9916289,0.0030595933,0.0026879767,0.002623526
1149,0.0025270851,0.9923753,0.0025797084,0.0025178522
1150,0.0025270851,0.9923753,0.0025797084,0.0025178522
1151,0.0025270851,0.9923753,0.0025797084,0.0025178522
1152,0.0025270851,0.9923753,0.0025797084,0.0025178522
1153,0.0025270851,0.9923753,0.0025797084,0.0025178522
1154,0.0025270851,0.9923753,0.0025797084,0.0025178522
1155,0.9916289,0.0030595933,0.0026879767,0.002623526
1156,0.0025865363,0.0027319998,0.9921044,0.0025770864
1157,0.0025865363,0.0027319998,0.9921044,0.0025770864
1158,0.0025270851,0.9923753,0.0025797084,0.0025178522
1159,0.0025270851,0.9923753,0.0025797084,0.0025178522
1160,0.0025865363,0.0027319998,0.9921044,0.0025770864
1161,0.0027042085,0.0028562897,0.0033188646,0.99112064
1162,0.9916289,0.0030595933,0.0026879767,0.002623526
1163,0.0025270851,0.9923753,0.0025797084,0.0025178522
1164,0.0025270851,0.9923753,0.0025797084,0.0025178522
1165,0.0025865363,0.0027319998,0.9921044,0.0025770864
1166,0.0025270851,0.9923753,0.0025797084,0.0025178522
1167,0.0025270851,0.9923753,0.0025797084,0.0025178522
1168,0.9916289,0.0030595933,0.0026879767,0.002623526
1169,0.0025270851,0.9923753,0.0025797084,0.0025178522
1170,0.0025270851,0.9923753,0.0025797084,0.0025178522
1171,0.0027042085,0.0028562897,0.0033188646,0.99112064
1172,0.0025865363,0.0027319998,0.9921044,0.0025770864
1173,0.0025270851,0.9923753,0.0025797084,0.0025178522
1174,0.0025270851,0.9923753,0.0025797084,0.0025178522
1175,0.0025270851,0.9923753,0.0025797084,0.0025178522
1176,0.9916289,0.0030595933,0.0026879767,0.002623526
1177,0.0025270851,0.9923753,0.0025797084,0.0025178522
1178,0.0025270851,0.9923753,0.0025797084,0.0025178522
1179,0.0025865363,0.0027319998,0.9921044,0.0025770864
1180,0.0027042085,0.0028562897,0.0033188646,0.99112064
1181,0.0025270851,0.9923753,0.0025797084,0.0025178522
1182,0.0025865363,0.0027319998,0.9921044,0.0025770864
1183,0.0025865363,0.0027319998,0.9921044,0.0025770864
1184,0.0025865363,0.0027319998,0.9921044,0.0025770864
1185,0.0027042085,0.0028562897,0.0033188646,0.99112064
1186,0.0027042085,0.0028562897,0.0033188646,0.99112064
1187,0.0025270851,0.9923753,0.0025797084,0.0025178522
1188,0.9916289,0.0030595933,0.0026879767,0.002623526
1189,0.0025270851,0.9923753,0.0025797084,0.0025178522
1190,0.0025270851,0.9923753,0.0025797084,0.0025178522
1191,0.9916289,0.0030595933,0.0026879767,0.002623526
1192,0.0025865363,0.0027319998,0.9921044,0.0025770864
1193,0.0025270851,0.9923753,0.0025797084,0.0025178522
1194,0.9916289,0.0030595933,0.0026879767,0.002623526
1195,0.0025865363,0.0027319998,0.9921044,0.0025770864
1196,0.0025270851,0.9923753,0.0025797084,0.0025178522
1197,0.0025270851,0.9923753,0.0025797084,0.0025178522
1198,0.9916289,0.0030595933,0.0026879767,0.002623526
1199,0.0025865363,0.0027319998,0.9921044,0.0025770864
1200,0.9916289,0.0030595933,0.0026879767,0.002623526
1201,0.0025270851,0.9923753,0.0025797084,0.0025178522
1202,0.0025270851,0.9923753,0.0025797084,0.0025178522
1203,0.0025865363,0.0027319998,0.9921044,0.0025770864
1204,0.0025865363,0.0027319998,0.9921044,0.0025770864
1205,0.0025270851,0.9923753,0.0025797084,0.0025178522
1206,0.0025270851,0.9923753,0.0025797084,0.0025178522
1207,0.9916289,0.0030595933,0.0026879767,0.002623526
1208,0.0025270851,0.9923753,0.0025797084,0.0025178522
1209,0.9916289,0.0030595933,0.0026879767,0.002623526
1210,0.0027042085,0.0028562897,0.0033188646,0.99112064
1211,0.0025865363,0.0027319998,0.9921044,0.0025770864
1212,0.0025270851,0.9923753,0.0025797084,0.0025178522
1213,0.0025865363,0.0027319998,0.9921044,0.0025770864
1214,0.0025865363,0.0027319998,0.9921044,0.0025770864
1215,0.9916289,0.0030595933,0.0026879767,0.002623526
1216,0.0025270851,0.9923753,0.0025797084,0.0025178522
1217,0.9916289,0.0030595933,0.0026879767,0.002623526
1218,0.9916289,0.0030595933,0.0026879767,0.002623526
1219,0.0025270851,0.9923753,0.0025797084,0.0025178522
1220,0.0025270851,0.9923753,0.0025797084,0.0025178522
1221,0.0027042085,0.0028562897,0.0033188646,0.99112064
1222,0.0025865363,0.0027319998,0.9921044,0.0025770864
1223,0.0025270851,0.9923753,0.0025797084,0.0025178522
1224,0.0025270851,0.9923753,0.0025797084,0.0025178522
1225,0.0027042085,0.0028562897,0.0033188646,0.99112064
1226,0.0025865363,0.0027319998,0.9921044,0.0025770864
1227,0.0025270851,0.9923753,0.0025797084,0.0025178522
1228,0.0027042085,0.0028562897,0.0033188646,0.99112064
1229,0.0025865363,0.0027319998,0.9921044,0.0025770864
1230,0.0025270851,0.9923753,0.0025797084,0.0025178522
1231,0.0025270851,0.9923753,0.0025797084,0.0025178522
1232,0.9916289,0.0030595933,0.0026879767,0.002623526
1233,0.0027042085,0.0028562897,0.0033188646,0.99112064
1234,0.9916289,0.0030595933,0.0026879767,0.002623526
1235,0.0025270851,0.9923753,0.0025797084,0.0025178522
1236,0.0025865363,0.0027319998,0.9921044,0.0025770864
1237,0.0025270851,0.9923753,0.0025797084,0.0025178522
1238,0.0025270851,0.9923753,0.0025797084,0.0025178522
1239,0.0025270851,0.9923753,0.0025797084,0.0025178522
1240,0.0025865363,0.0027319998,0.9921044,0.0025770864
1241,0.0025270851,0.9923753,0.0025797084,0.0025178522
1242,0.0025270851,0.9923753,0.0025797084,0.0025178522
1243,0.0025270851,0.9923753,0.0025797084,0.0025178522
1244,0.0027042085,0.0028562897,0.0033188646,0.99112064
1245,0.0025270851,0.9923753,0.0025797084,0.0025178522
1246,0.9916289,0.0030595933,0.0026879767,0.002623526
1247,0.0025270851,0.9923753,0.0025797084,0.0025178522
1248,0.0027042085,0.0028562897,0.0033188646,0.99112064
1249,0.0027042085,0.0028562897,0.0033188646,0.99112064
1250,0.0025270851,0.9923753,0.0025797084,0.0025178522
1251,0.0025865363,0.0027319998,0.9921044,0.0025770864
1252,0.0025865363,0.0027319998,0.9921044,0.0025770864
1253,0.9916289,0.0030595933,0.0026879767,0.002623526
1254,0.9916289,0.0030595933,0.0026879767,0.002623526
1255,0.0025270851,0.9923753,0.0025797084,0.0025178522
1256,0.0025865363,0.0027319998,0.9921044,0.0025770864
1257,0.0025865363,0.0027319998,0.9921044,0.0025770864
1258,0.9916289,0.0030595933,0.0026879767,0.002623526
1259,0.9916289,0.0030595933,0.0026879767,0.002623526
1260,0.9916289,0.0030595933,0.0026879767,0.002623526
1261,0.0025865363,0.0027319998,0.9921044,0.0025770864
1262,0.0025270851,0.9923753,0.0025797084,0.0025178522
1263,0.0025865363,0.0027319998,0.9921044,0.0025770864
1264,0.0025865363,0.0027319998,0.9921044,0.0025770864
1265,0.0025865363,0.0027319998,0.9921044,0.0025770864
1266,0.0025865363,0.0027319998,0.9921044,0.0025770864
1267,0.0025865363,0.0027319998,0.9921044,0.0025770864
1268,0.0025865363,0.0027319998,0.9921044,0.0025770864
1269,0.9916289,0.0030595933,0.0026879767,0.002623526
1270,0.0027042085,0.0028562897,0.0033188646,0.99112064
1271,0.0025865363,0.0027319998,0.9921044,0.0025770864
1272,0.0025865363,0.0027319998,0.9921044,0.0025770864
1273,0.0025270851,0.9923753,0.0025797084,0.0025178522
1274,0.0027042085,0.0028562897,0.0033188646,0.99112064
1275,0.9916289,0.0030595933,0.0026879767,0.002623526
1276,0.0025865363,0.0027319998,0.9921044,0.0025770864
1277,0.0025270851,0.9923753,0.0025797084,0.0025178522
1278,0.0025270851,0.9923753,0.0025797084,0.0025178522
1279,0.0025270851,0.9923753,0.0025797084,0.0025178522
1280,0.0025270851,0.9923753,0.0025797084,0.0025178522
1281,0.0025270851,0.9923753,0.0025797084,0.0025178522
1282,0.0025865363,0.0027319998,0.9921044,0.0025770864
1283,0.9916289,0.0030595933,0.0026879767,0.002623526
1284,0.0027042085,0.0028562897,0.0033188646,0.99112064
1285,0.9916289,0.0030595933,0.0026879767,0.002623526
1286,0.0025865363,0.0027319998,0.9921044,0.0025770864
1287,0.0025270851,0.9923753,0.0025797084,0.0025178522
1288,0.0027042085,0.0028562897,0.0033188646,0.99112064
1289,0.0025865363,0.0027319998,0.9921044,0.0025770864
1290,0.0025865363,0.0027319998,0.9921044,0.0025770864
1291,0.0025270851,0.9923753,0.0025797084,0.0025178522
1292,0.9916289,0.0030595933,0.0026879767,0.002623526
1293,0.0025270851,0.9923753,0.0025797084,0.0025178522
1294,0.0025270851,0.9923753,0.0025797084,0.0025178522
1295,0.0025270851,0.9923753,0.0025797084,0.0025178522
1296,0.0025270851,0.9923753,0.0025797084,0.0025178522
1297,0.0025270851,0.9923753,0.0025797084,0.0025178522
1298,0.0025865363,0.0027319998,0.9921044,0.0025770864
1299,0.0025270851,0.9923753,0.0025797084,0.0025178522
1300,0.9916289,0.0030595933,0.0026879767,0.002623526
1301,0.0027042085,0.0028562897,0.0033188646,0.99112064
1302,0.0025270851,0.9923753,0.0025797084,0.0025178522
1303,0.0025270851,0.9923753,0.0025797084,0.0025178522
1304,0.9916289,0.0030595933,0.0026879767,0.002623526
1305,0.9916289,0.0030595933,0.0026879767,0.002623526
1306,0.0025865363,0.0027319998,0.9921044,0.0025770864
1307,0.0025270851,0.9923753,0.0025797084,0.0025178522
1308,0.9916289,0.0030595933,0.0026879767,0.002623526
1309,0.0025270851,0.9923753,0.0025797084,0.0025178522
1310,0.0027042085,0.0028562897,0.0033188646,0.99112064
1311,0.0025865363,0.0027319998,0.9921044,0.0025770864
1312,0.0025270851,0.9923753,0.0025797084,0.0025178522
1313,0.0027042085,0.0028562897,0.0033188646,0.99112064
1314,0.0025865363,0.0027319998,0.9921044,0.0025770864
1315,0.0025865363,0.0027319998,0.9921044,0.0025770864
1316,0.9916289,0.0030595933,0.0026879767,0.002623526
1317,0.0025865363,0.0027319998,0.9921044,0.0025770864
1318,0.0025270851,0.9923753,0.0025797084,0.0025178522
1319,0.9916289,0.0030595933,0.0026879767,0.002623526
1320,0.0025270851,0.9923753,0.0025797084,0.0025178522
1321,0.0025270851,0.9923753,0.0025797084,0.0025178522
1322,0.9916289,0.0030595933,0.0026879767,0.002623526
1323,0.0025270851,0.9923753,0.0025797084,0.0025178522
1324,0.0025270851,0.9923753,0.0025797084,0.0025178522
1325,0.9916289,0.0030595933,0.0026879767,0.002623526
1326,0.0025270851,0.9923753,0.0025797084,0.0025178522
1327,0.9916289,0.0030595933,0.0026879767,0.002623526
1328,0.9916289,0.0030595933,0.0026879767,0.002623526
1329,0.0025270851,0.9923753,0.0025797084,0.0025178522
1330,0.9916289,0.0030595933,0.0026879767,0.002623526
1331,0.0025270851,0.9923753,0.0025797084,0.0025178522
1332,0.0025865363,0.0027319998,0.9921044,0.0025770864
1333,0.0025865363,0.0027319998,0.9921044,0.0025770864
1334,0.0025270851,0.9923753,0.0025797084,0.0025178522
1335,0.0025865363,0.0027319998,0.9921044,0.0025770864
1336,0.0027042085,0.0028562897,0.0033188646,0.99112064
1337,0.9916289,0.0030595933,0.0026879767,0.002623526
1338,0.9916289,0.0030595933,0.0026879767,0.002623526
1339,0.0025865363,0.0027319998,0.9921044,0.0025770864
1340,0.0025270851,0.9923753,0.0025797084,0.0025178522
1341,0.0025270851,0.9923753,0.0025797084,0.0025178522
1342,0.0025865363,0.0027319998,0.9921044,0.0025770864
1343,0.0025270851,0.9923753,0.0025797084,0.0025178522
1344,0.0025270851,0.9923753,0.0025797084,0.0025178522
1345,0.0025270851,0.9923753,0.0025797084,0.0025178522
1346,0.9916289,0.0030595933,0.0026879767,0.002623526
1347,0.9916289,0.0030595933,0.0026879767,0.002623526
1348,0.0025865363,0.0027319998,0.9921044,0.0025770864
1349,0.0025865363,0.0027319998,0.9921044,0.0025770864
1350,0.0027042085,0.0028562897,0.0033188646,0.99112064
1351,0.0025270851,0.9923753,0.0025797084,0.0025178522
1352,0.0027042085,0.0028562897,0.0033188646,0.99112064
1353,0.0027042085,0.0028562897,0.0033188646,0.99112064
1354,0.0025270851,0.9923753,0.0025797084,0.0025178522
1355,0.9916289,0.0030595933,0.0026879767,0.002623526
1356,0.0025865363,0.0027319998,0.9921044,0.0025770864
1357,0.0027042085,0.0028562897,0.0033188646,0.99112064
1358,0.0025865363,0.0027319998,0.9921044,0.0025770864
1359,0.0025270851,0.9923753,0.0025797084,0.0025178522
1360,0.9916289,0.0030595933,0.0026879767,0.002623526
1361,0.0025270851,0.9923753,0.0025797084,0.0025178522
1362,0.0025865363,0.0027319998,0.9921044,0.0025770864
1363,0.0027042085,0.0028562897,0.0033188646,0.99112064
1364,0.9916289,0.0030595933,0.0026879767,0.002623526
1365,0.0025865363,0.0027319998,0.9921044,0.0025770864
1366,0.0027042085,0.0028562897,0.0033188646,0.99112064
1367,0.9916289,0.0030595933,0.0026879767,0.002623526
1368,0.9916289,0.0030595933,0.0026879767,0.002623526
1369,0.0025270851,0.9923753,0.0025797084,0.0025178522
1370,0.0025270851,0.9923753,0.0025797084,0.0025178522
1371,0.0025270851,0.9923753,0.0025797084,0.0025178522
1372,0.0025270851,0.9923753,0.0025797084,0.0025178522
1373,0.9916289,0.0030595933,0.0026879767,0.002623526
1374,0.0025865363,0.0027319998,0.9921044,0.0025770864
1375,0.0025270851,0.9923753,0.0025797084,0.0025178522
1376,0.0025270851,0.9923753,0.0025797084,0.0025178522
1377,0.0025865363,0.0027319998,0.9921044,0.0025770864
1378,0.0025865363,0.0027319998,0.9921044,0.0025770864
1379,0.0027042085,0.0028562897,0.0033188646,0.99112064
1380,0.9916289,0.0030595933,0.0026879767,0.002623526
1381,0.0025270851,0.9923753,0.0025797084,0.0025178522
1382,0.0025865363,0.0027319998,0.9921044,0.0025770864
1383,0.0025270851,0.9923753,0.0025797084,0.0025178522
1384,0.0025865363,0.0027319998,0.9921044,0.0025770864
1385,0.0025865363,0.0027319998,0.9921044,0.0025770864
1386,0.9916289,0.0030595933,0.0026879767,0.002623526
1387,0.0025270851,0.9923753,0.0025797084,0.0025178522
1388,0.0025865363,0.0027319998,0.9921044,0.0025770864
1389,0.9916289,0.0030595933,0.0026879767,0.002623526
1390,0.9916289,0.0030595933,0.0026879767,0.002623526
1391,0.0025270851,0.9923753,0.0025797084,0.0025178522
1392,0.0025270851,0.9923753,0.0025797084,0.0025178522
1393,0.0025865363,0.0027319998,0.9921044,0.0025770864
1394,0.0025270851,0.9923753,0.0025797084,0.0025178522
1395,0.9916289,0.0030595933,0.0026879767,0.002623526
1396,0.9916289,0.0030595933,0.0026879767,0.002623526
1397,0.0027042085,0.0028562897,0.0033188646,0.99112064
1398,0.0025270851,0.9923753,0.0025797084,0.0025178522
1399,0.9916289,0.0030595933,0.0026879767,0.002623526
1400,0.9916289,0.0030595933,0.0026879767,0.002623526
1401,0.0025865363,0.0027319998,0.9921044,0.0025770864
1402,0.9916289,0.0030595933,0.0026879767,0.002623526
1403,0.0025270851,0.9923753,0.0025797084,0.0025178522
1404,0.0025865363,0.0027319998,0.9921044,0.0025770864
1405,0.0025865363,0.0027319998,0.9921044,0.0025770864
1406,0.0025270851,0.9923753,0.0025797084,0.0025178522
1407,0.0025865363,0.0027319998,0.9921044,0.0025770864
1408,0.9916289,0.0030595933,0.0026879767,0.002623526
1409,0.9916289,0.0030595933,0.0026879767,0.002623526
1410,0.0025865363,0.0027319998,0.9921044,0.0025770864
1411,0.9916289,0.0030595933,0.0026879767,0.002623526
1412,0.0027042085,0.0028562897,0.0033188646,0.99112064
1413,0.0027042085,0.0028562897,0.0033188646,0.99112064
1414,0.0025865363,0.0027319998,0.9921044,0.0025770864
1415,0.0025270851,0.9923753,0.0025797084,0.0025178522
1416,0.0025270851,0.9923753,0.0025797084,0.0025178522
1417,0.0025865363,0.0027319998,0.9921044,0.0025770864
1418,0.0025270851,0.9923753,0.0025797084,0.0025178522
1419,0.0025270851,0.9923753,0.0025797084,0.0025178522
1420,0.0025270851,0.9923753,0.0025797084,0.0025178522
1421,0.9916289,0.0030595933,0.0026879767,0.002623526
1422,0.9916289,0.0030595933,0.0026879767,0.002623526
1423,0.0025865363,0.0027319998,0.9921044,0.0025770864
1424,0.0025865363,0.0027319998,0.9921044,0.0025770864
1425,0.0025270851,0.9923753,0.0025797084,0.0025178522
1426,0.0025270851,0.9923753,0.0025797084,0.0025178522
1427,0.9916289,0.0030595933,0.0026879767,0.002623526
1428,0.0025270851,0.9923753,0.0025797084,0.0025178522
1429,0.0025865363,0.0027319998,0.9921044,0.0025770864
1430,0.0025270851,0.9923753,0.0025797084,0.0025178522
1431,0.0025270851,0.9923753,0.0025797084,0.0025178522
1432,0.0025270851,0.9923753,0.0025797084,0.0025178522
1433,0.9916289,0.0030595933,0.0026879767,0.002623526
1434,0.0025270851,0.9923753,0.0025797084,0.0025178522
1435,0.9916289,0.0030595933,0.0026879767,0.002623526
1436,0.9916289,0.0030595933,0.0026879767,0.002623526
